"tx","ty","tz","r","g","b","a","scale","shape",
"0.24172483","0.25834805","0.023514153",,,,,,,
"0.33263034","0.23974477","0.025314717",,,,,,,
"0.25770852","0.61129797","0.031235218",,,,,,,
"0.52146894","0.13732459","0.007843138",,,,,,,
"0.50909245","0.49492285","0.021774624",,,,,,,
"0.17106892","0.1969136","0.020004578",,,,,,,
"0.7457473","0.9084738","0.005493248",,,,,,,
"0.31112468","0.079101965","0.018600747",,,,,,,
"0.23408316","0.07832915","0.018341344",,,,,,,
"0.7259439","0.8075863","0.009628443",,,,,,,
"0.04232613","0.835638","0.0012817578",,,,,,,
"0.39524156","0.87280416","0.024475472",,,,,,,
"0.79220074","0.797827","0.007080186",,,,,,,
"0.38044208","0.2736025","0.02496376",,,,,,,
"0.13189633","0.2213072","0.017578393",,,,,,,
"0.21085584","0.15627994","0.021271076",,,,,,,
"0.1836874","0.45061526","0.020462349",,,,,,,
"0.6422422","0.7620056","0.014877547",,,,,,,
"0.37701043","0.35586712","0.025696194",,,,,,,
"0.4967859","0.7987955","0.022674907",,,,,,,
"0.1945266","0.19990967","0.0212253",,,,,,,
"0.6213887","0.9058924","0.011642634",,,,,,,
"0.25989643","0.5531244","0.029098954",,,,,,,
"0.5720623","0.06504262","0.0",,,,,,,
"0.45909035","0.9001733","0.020309757",,,,,,,
"0.12307812","0.5497545","0.017975127",,,,,,,
"0.36966732","0.34570464","0.02574197",,,,,,,
"0.2149477","0.054395564","0.016388189",,,,,,,
"0.14054832","0.30581215","0.01652552",,,,,,,
"0.81010526","0.70130455","0.008438239",,,,,,,
"0.2161656","0.05875227","0.016662853",,,,,,,
"0.5079538","0.4495864","0.02090486",,,,,,,
"0.23092617","0.6708048","0.031250477",,,,,,,
"0.8562874","0.7859922","0.0043945983",,,,,,,
"0.22215688","0.10007946","0.01950103",,,,,,,
"0.26301846","0.1018454","0.020202946",,,,,,,
"0.17281276","0.19246115","0.01998932",,,,,,,
"0.61596996","0.39646935","0.012527657",,,,,,,
"0.23601265","0.8567399","0.024734875",,,,,,,
"0.22241272","0.07299789","0.017883575",,,,,,,
"0.6202386","0.7010804","0.017227435",,,,,,,
"0.8403998","0.796463","0.004882887",,,,,,,
"0.7345548","0.8782136","0.006958114",,,,,,,
"0.2093711","0.1265963","0.020141909",,,,,,,
"0.13328104","0.88910943","0.011688411",,,,,,,
"0.2603108","0.22528115","0.02403296",,,,,,,
"0.28119847","0.232189","0.024750134",,,,,,,
"0.560962","0.7913229","0.018829633",,,,,,,
"0.4066904","0.20616628","0.02232395",,,,,,,
"0.1114883","0.1906174","0.01654078",,,,,,,
"0.62807935","0.22557035","0.00067139696",,,,,,,
"0.47760698","0.8957591","0.019775692",,,,,,,
"0.39928573","0.8453317","0.025940338",,,,,,,
"0.31447577","0.045000292","0.015579461",,,,,,,
"0.33014086","0.7925803","0.03057908",,,,,,,
"0.2743986","0.11829793","0.02121004",,,,,,,
"0.24952431","0.8872384","0.023193713",,,,,,,
"0.067173235","0.6472499","0.01248188",,,,,,,
"0.117875226","0.32444733","0.014236667",,,,,,,
"0.39049968","0.92392826","0.02121004",,,,,,,
"0.29369098","0.09993911","0.020096133",,,,,,,
"0.8588061","0.7927453","0.0039978637",,,,,,,
"0.34861335","0.13773178","0.02168307",,,,,,,
"0.3776531","0.29957142","0.025299458",,,,,,,
"0.64594734","0.9267841","0.009658961",,,,,,,
"0.30829382","0.71325666","0.03294423",,,,,,,
"0.17037004","0.53709126","0.022415504",,,,,,,
"0.7981386","0.9316544","0.0026245518",,,,,,,
"0.29195267","0.14154118","0.022491798",,,,,,,
"0.3378235","0.32358944","0.025864042",,,,,,,
"0.41148564","0.10281228","0.016327154",,,,,,,
"0.29042554","0.74840546","0.03216602",,,,,,,
"0.6357999","0.8820416","0.011551079",,,,,,,
"0.57118374","0.16608427","0.0030670634",,,,,,,
"0.60352874","0.79394686","0.016189823",,,,,,,
"0.22812194","0.4462505","0.023514153",,,,,,,
"0.1833863","0.57991946","0.025696194",,,,,,,
"0.09031325","0.66717386","0.016174564",,,,,,,
"0.18441576","0.17429636","0.02041657",,,,,,,
"0.3456035","0.6991573","0.03260853",,,,,,,
"0.4583163","0.21954131","0.019150073",,,,,,,
"0.22818652","0.3475014","0.022262912",,,,,,,
"0.37245387","0.14684416","0.021301595",,,,,,,
"0.27158064","0.61688805","0.03169299",,,,,,,
"0.35300356","0.7320347","0.03199817",,,,,,,
"0.6281045","0.80091816","0.014633402",,,,,,,
"0.787686","0.71742","0.009292744",,,,,,,
"0.35033116","0.2967324","0.025726711",,,,,,,
"0.6582293","0.73014843","0.0148165105",,,,,,,
"0.7258318","0.7886272","0.010254063",,,,,,,
"0.17469446","0.62126446","0.026382849",,,,,,,
"0.5518104","0.15790749","0.0051422906",,,,,,,
"0.41501623","0.10838644","0.016617075",,,,,,,
"0.22810978","0.6073592","0.029739834",,,,,,,
"0.1330132","0.33575568","0.0153505765",,,,,,,
"0.27260393","0.111192204","0.020767529",,,,,,,
"0.1950432","0.14560033","0.020370794",,,,,,,
"0.7588613","0.8073346","0.008102541",,,,,,,
"0.22016557","0.8971565","0.020263981",,,,,,,
"0.19074056","0.08380764","0.017669948",,,,,,,
"0.17523119","0.5944602","0.02560464",,,,,,,
"0.12783067","0.198511","0.017578393",,,,,,,
"0.20738377","0.6144289","0.028778516",,,,,,,
"0.74079484","0.77178425","0.010040437",,,,,,,
"0.45826656","0.92826605","0.018799115",,,,,,,
"0.5139396","0.1984423","0.0127412835",,,,,,,
"0.14447564","0.22466959","0.01826505",,,,,,,
"0.19985491","0.81231856","0.02497902",,,,,,,
"0.29051775","0.18113527","0.023956664",,,,,,,
"0.7246451","0.7548435","0.011276417",,,,,,,
"0.15102564","0.28909948","0.017700465",,,,,,,
"0.44622922","0.7652898","0.026962692",,,,,,,
"0.33937636","0.18639396","0.024078736",,,,,,,
"0.2510834","0.56477094","0.029251546",,,,,,,
"0.6576435","0.78856814","0.013336386",,,,,,,
"0.7376279","0.88289523","0.0066529335",,,,,,,
"0.2282","0.12828034","0.0208896",,,,,,,
"0.33356854","0.06904801","0.017547876",,,,,,,
"0.09137416","0.43923125","0.011062791",,,,,,,
"0.1535472","0.056074064","0.0151522085",,,,,,,
"0.26330456","0.7028882","0.032486457",,,,,,,
"0.46804878","0.30105108","0.020859083",,,,,,,
"0.32084936","0.08596139","0.019012742",,,,,,,
"0.54279935","0.21620683","0.010376135",,,,,,,
"0.13223659","0.3021601","0.015991455",,,,,,,
"0.8396681","0.7159095","0.0066529335",,,,,,,
"0.25383314","0.9260943","0.020019837",,,,,,,
"0.14617206","0.35371643","0.016159303",,,,,,,
"0.41299","0.65207446","0.029861907",,,,,,,
"0.25984004","0.23418407","0.024109256",,,,,,,
"0.14258777","0.18289858","0.018310826",,,,,,,
"0.30716354","0.61787623","0.032242313",,,,,,,
"0.10454177","0.85058343","0.010559243",,,,,,,
"0.6496634","0.4309935","0.012222476",,,,,,,
"0.52918905","0.670265","0.022735942",,,,,,,
"0.5136763","0.558528","0.022705425",,,,,,,
"0.12405549","0.30012497","0.015365835",,,,,,,
"0.857857","0.69883436","0.0058442056",,,,,,,
"0.55082977","0.22604099","0.010086213",,,,,,,
"0.12574011","0.17578866","0.017502097",,,,,,,
"0.4121748","0.50620836","0.026947433",,,,,,,
"0.5987024","0.8476944","0.0146791795",,,,,,,
"0.8157446","0.71411407","0.008010986",,,,,,,
"0.2975603","0.39362195","0.025665674",,,,,,,
"0.13071285","0.4447414","0.015213245",,,,,,,
"0.1724336","0.56731904","0.02417029",,,,,,,
"0.18209969","0.8391958","0.021271076",,,,,,,
"0.36449987","0.9268168","0.02169833",,,,,,,
"0.8063535","0.7937439","0.0064850845",,,,,,,
"0.27336708","0.3293615","0.024612803",,,,,,,
"0.28148988","0.19972385","0.024307622",,,,,,,
"0.43985492","0.84763855","0.02418555",,,,,,,
"0.22418775","0.896413","0.020553902",,,,,,,
"0.13638689","0.25582483","0.017242694",,,,,,,
"0.30664256","0.90731245","0.02327001",,,,,,,
"0.32329392","0.047161713","0.015793087",,,,,,,
"0.40405115","0.34942746","0.024887465",,,,,,,
"0.84255344","0.78695005","0.004882887",,,,,,,
"0.2554076","0.13098143","0.02153048",,,,,,,
"0.22678488","0.9238507","0.01840238",,,,,,,
"0.226433","0.513273","0.02589456",,,,,,,
"0.3434911","0.70941263","0.032532234",,,,,,,
"0.48893017","0.936608","0.017074846",,,,,,,
"0.8739496","0.8831527","0.0010223545",,,,,,,
"0.6388972","0.4701108","0.014373999",,,,,,,
"0.86705256","0.7040186","0.0052491035",,,,,,,
"0.7766305","0.7892165","0.008026246",,,,,,,
"0.07969672","0.4752926","0.010406653",,,,,,,
"0.45808804","0.6059386","0.026703289",,,,,,,
"0.28040916","0.39093104","0.025177386",,,,,,,
"0.32668406","0.39004987","0.026153963",,,,,,,
"0.1269935","0.30217266","0.015365835",,,,,,,
"0.35506088","0.14068067","0.021667812",,,,,,,
"0.46112218","0.6894588","0.027054247",,,,,,,
"0.37331748","0.6039709","0.03073167",,,,,,,
"0.27148834","0.55163324","0.02949569",,,,,,,
"0.6277093","0.16988152","0.0",,,,,,,
"0.4534556","0.54561156","0.025787747",,,,,,,
"0.18497387","0.48783535","0.021637293",,,,,,,
"0.24841256","0.57049054","0.029251546",,,,,,,
"0.451842","0.32936177","0.022384984",,,,,,,
"0.5733595","0.25392815","0.008880751",,,,,,,
"0.37687144","0.24837124","0.024689097",,,,,,,
"0.5486525","0.40406337","0.017257953",,,,,,,
"0.7257751","0.8708008","0.007553216",,,,,,,
"0.30495057","0.65853316","0.032959487",,,,,,,
"0.2598211","0.5425844","0.028610665",,,,,,,
"0.12613791","0.32678214","0.014892805",,,,,,,
"0.39195442","0.60618144","0.030090792",,,,,,,
"0.2591037","0.53298175","0.028290227",,,,,,,
"0.52253044","0.21642742","0.012664989",,,,,,,
"0.2773299","0.52867067","0.028793775",,,,,,,
"0.44297656","0.388748","0.023605706",,,,,,,
"0.7468514","0.6906043","0.011795224",,,,,,,
"0.18222624","0.52790403","0.023117417",,,,,,,
"0.5427245","0.572419","0.021393148",,,,,,,
"0.45544985","0.530692","0.025467308",,,,,,,
"0.36633873","0.19446889","0.023788815",,,,,,,
"0.63590086","0.4528279","0.013839933",,,,,,,
"0.40625453","0.20117566","0.022049287",,,,,,,
"0.31096727","0.64141226","0.0327306",,,,,,,
"0.68376464","0.8085903","0.011596857",,,,,,,
"0.5136556","0.13173735","0.008545052",,,,,,,
"0.2655758","0.6050141","0.031235218",,,,,,,
"0.7132936","0.705964","0.012848097",,,,,,,
"0.32134563","0.84463066","0.027878232",,,,,,,
"0.4225365","0.2738153","0.023132678",,,,,,,
"0.63778675","0.6925326","0.016342413",,,,,,,
"0.5197791","0.5964481","0.022812238",,,,,,,
"0.64955693","0.44588453","0.012924392",,,,,,,
"0.46945116","0.64194417","0.026413366",,,,,,,
"0.53340834","0.5684694","0.021774624",,,,,,,
"0.71595025","0.7080294","0.012603953",,,,,,,
"0.52982396","0.6927998","0.02264439",,,,,,,
"0.34514767","0.50988483","0.028717479",,,,,,,
"0.4644313","0.72694504","0.026764324",,,,,,,
"0.6179124","0.59593016","0.01763943",,,,,,,
"0.46847457","0.5720801","0.025665674",,,,,,,
"0.27570453","0.60007954","0.031311512",,,,,,,
"0.53725266","0.4688291","0.019714657",,,,,,,
"0.36419505","0.48191428","0.027740901",,,,,,,
"0.24827231","0.76966166","0.030304417",,,,,,,
"0.6781391","0.44198734","0.011490043",,,,,,,
"0.5515385","0.37505984","0.016113527",,,,,,,
"0.49933773","0.08842717","0.007110704",,,,,,,
"0.44220018","0.7406026","0.027740901",,,,,,,
"0.28208998","0.5829826","0.030945297",,,,,,,
"0.53370947","0.7251611","0.022064546",,,,,,,
"0.41132838","0.5967739","0.028992143",,,,,,,
"0.32548687","0.64248586","0.03260853",,,,,,,
"0.62336075","0.47459924","0.015243763",,,,,,,
"0.29592112","0.85396725","0.026932174",,,,,,,
"0.21793863","0.38389823","0.021881437",,,,,,,
"0.57763314","0.17379022","0.0031128405",,,,,,,
"0.20971408","0.86457336","0.02217136",,,,,,,
"0.5529298","0.21986929","0.009170672",,,,,,,
"0.5378091","0.56035507","0.021438926",,,,,,,
"0.43339023","0.8969616","0.021560999",,,,,,,
"0.27623194","0.5105897","0.02792401",,,,,,,
"0.2750888","0.5297101","0.028686961",,,,,,,
"0.26336843","0.45962033","0.02574197",,,,,,,
"0.49049553","0.32424432","0.019577324",,,,,,,
"0.65132755","0.62817574","0.016311895",,,,,,,
"0.35112342","0.66714066","0.03234913",,,,,,,
"0.5419098","0.44658047","0.018936446",,,,,,,
"0.62403774","0.24912372","0.0028992142",,,,,,,
"0.57593316","0.2513557","0.008209354",,,,,,,
"0.7923704","0.69327587","0.009567407",,,,,,,
"0.3777926","0.3422914","0.02558938",,,,,,,
"0.24801733","0.566554","0.029083695",,,,,,,
"0.46646053","0.71307045","0.026642252",,,,,,,
"0.33129618","0.16087827","0.02322423",,,,,,,
"0.40881434","0.54175","0.02792401",,,,,,,
"0.605579","0.4627842","0.015838865",,,,,,,
"0.725321","0.6074487","0.0134126805",,,,,,,
"0.5460417","0.5425377","0.020706493",,,,,,,
"0.4926795","0.61563915","0.024689097",,,,,,,
"0.49713382","0.3271877","0.018951705",,,,,,,
"0.35330245","0.2815779","0.02558938",,,,,,,
"0.52554166","0.24034303","0.013382162",,,,,,,
"0.5607828","0.6536795","0.020813307",,,,,,,
"0.5606807","0.8813193","0.015716793",,,,,,,
"0.3444587","0.7689364","0.031250477",,,,,,,
"0.4898953","0.7916169","0.023437858",,,,,,,
"0.45618802","0.1975138","0.018509194",,,,,,,
"0.5750707","0.332768","0.012512398",,,,,,,
"0.3373158","0.39205688","0.026276035",,,,,,,
"0.3171003","0.77180696","0.031479362",,,,,,,
"0.2658749","0.52720875","0.028274968",,,,,,,
"0.5514157","0.39859498","0.016876478",,,,,,,
"0.34079972","0.5446137","0.029831387",,,,,,,
"0.45849988","0.7612735","0.026337072",,,,,,,
"0.39104125","0.4011952","0.02574197",,,,,,,
"0.4216375","0.37391993","0.0243534",,,,,,,
"0.3547972","0.7088149","0.032333866",,,,,,,
"0.5170499","0.71291286","0.02323949",,,,,,,
